,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
0,YHOO,1996-04-12,0.00494826012171,0.00814558741984,0.00497372078535,0.00646503715221,408720000,0.000676026910373,0.0,1.375,0.0,631.179993,637.140015,631.179993,636.710022,413270000.0,636.710022
1,YHOO,1996-04-15,0.0070059588875,0.00681954903186,0.00609028998749,0.00631810448966,79219200,0.00066066266241,-0.03125,1.359375,0.015625,636.710022,642.48999,636.710022,642.48999,346370000.0,642.48999
2,YHOO,1996-04-16,0.00632007478064,0.00610917934104,0.00568428669276,0.005632434208,48016000,0.000588964477435,-0.14583,1.305557,0.107637,642.48999,645.570007,642.150024,645.0,453310000.0,645.0
3,YHOO,1996-04-17,0.0055361740548,0.00535143670571,0.00502448923968,0.00528957585181,42816000,0.000553112926669,-0.07292,1.260418,0.135418,645.0,645.0,638.710022,641.609985,465200000.0,641.609985
4,YHOO,1996-04-18,0.00590364377953,0.00570664428295,0.00568428669276,0.00573037383946,27268800,0.000599205670558,0.09375,1.252084,0.033334,641.609985,644.659973,640.76001,643.609985,415150000.0,643.609985
5,YHOO,1996-04-19,0.00590364377953,0.00582503146471,0.00583654394244,0.00565688399896,12913600,0.000591521088296,-0.01563,1.243923,0.040803,643.609985,647.320007,643.609985,645.070007,435690000.0,645.070007
6,YHOO,1996-04-22,0.00568315253807,0.00549351064388,0.0055827497841,0.00553444814582,8041600,0.000578718367754,-0.02604,1.234374,0.057294,645.070007,650.909973,645.070007,647.890015,395370000.0,647.890015
7,YHOO,1996-04-23,0.00563419067378,0.00549351064388,0.00568428669276,0.00548550154545,4297600,0.000573600229472,-0.01041,1.225911,0.059241,647.890015,651.590027,647.700012,651.580017,452690000.0,651.580017
8,YHOO,1996-04-24,0.00558518236429,0.00551719683198,0.00563351823843,0.00568138080837,7795200,0.000594082615717,0.04166,1.223958,0.015628,651.580017,653.369995,648.25,650.169983,494220000.0,650.169983
9,YHOO,1996-04-25,0.00587913933083,0.00610917934104,0.00588726428348,0.00612217879602,19478400,0.000640175359606,0.09375,1.23177,0.07031,650.169983,654.179993,647.059998,652.869995,462120000.0,652.869995
10,YHOO,1996-04-26,0.00627106647115,0.00610917934104,0.00634403603254,0.0062201648582,7561600,0.000650421469287,0.02084,1.240056,0.096358,652.869995,656.429993,651.960022,653.460022,402530000.0,653.460022
11,YHOO,1996-04-29,0.00617309629737,0.00606180639653,0.00619177878285,0.00607323219565,5928000,0.000635057221324,-0.03125,1.244357,0.070316,653.460022,654.710022,651.599976,654.159973,344030000.0,654.159973
12,YHOO,1996-04-30,0.00612408798788,0.00596710540288,0.00598880119213,0.00582831347092,5003200,0.00060944686368,-0.05209,1.24399,0.01406,654.159973,654.590027,651.049988,654.169983,393390000.0,654.169983
13,YHOO,1996-05-01,0.00592814764032,0.00601447834739,0.00609028998749,0.00619566863652,4881600,0.000647859941867,0.07813,1.249256,0.072919,654.169983,656.440002,652.26001,654.580017,404620000.0,654.580017
14,YHOO,1996-05-02,0.00617309629737,0.00629862622371,0.00639480448687,0.0064405403428,9731200,0.000673465382952,0.05208,1.257292,0.109895,654.580017,654.580017,642.130005,643.380005,442960000.0,643.380005
15,YHOO,1996-05-03,0.00632007478064,0.00615655228555,0.00634403603254,0.00626911145857,6116800,0.000655539607569,-0.03646,1.262044,0.060414,643.380005,648.450012,640.22998,641.630005,434010000.0,641.630005
16,YHOO,1996-05-06,0.00636908309013,0.00615655228555,0.00596341726948,0.00590180331142,8214400,0.000617131445941,-0.07812,1.261642,0.025519,641.630005,644.640015,636.190002,640.809998,375820000.0,640.809998
