,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
54,GE,1962-03-20,0.010136009682,0.0100751370499,0.0101964830278,0.0101326762513,816000,9.91516352582e-05,0.0,0.144966,6.9e-05,70.849998,71.080002,70.400002,70.660004,3060000.0,70.660004
55,GE,1962-03-21,0.010136009682,0.0100751370499,0.0101964830278,0.0101163588177,1545600,9.89915216968e-05,-0.000244,0.145213,0.000538,70.660004,70.93,70.160004,70.510002,3360000.0,70.510002
56,GE,1962-03-22,0.0101196868803,0.0100588408099,0.0101634106234,0.0100672825711,979200,9.85111810128e-05,-0.000732,0.145431,0.001341,70.510002,70.839996,70.139999,70.400002,3130000.0,70.400002
57,GE,1962-03-23,0.0100870429771,0.0101074811191,0.0101800107102,0.0101980691471,1228800,9.97914333003e-05,0.001951,0.145683,0.000561,70.400002,70.779999,70.120003,70.449997,3050000.0,70.449997
58,GE,1962-03-26,0.0101851020736,0.0100913094085,0.0101304657241,0.0100346492728,1113600,9.81922662964e-05,-0.002437,0.145925,0.001657,70.449997,70.629997,69.730003,69.889999,3040000.0,69.889999
59,GE,1962-03-27,0.0100379504547,0.0100264966112,0.0100975201648,0.0101163588177,1200000,9.89915216968e-05,0.001218,0.146162,0.000317,69.889999,70.199997,69.410004,69.699997,3090000.0,69.699997
60,GE,1962-03-28,0.010136009682,0.0101561214282,0.0102294287191,0.0101817524979,1276800,9.9631319739e-05,0.000975,0.146394,0.000609,69.699997,70.330002,69.540001,70.040001,2940000.0,70.040001
61,GE,1962-03-29,0.0101851020736,0.0101722931388,0.0102129554775,0.0101654351951,1123200,9.94718623808e-05,-0.000243,0.146685,0.00039,70.040001,70.5,69.809998,70.010002,2870000.0,70.010002
62,GE,1962-03-30,0.0101687794027,0.0100913094085,0.01008092087,0.010050965922,1411200,9.83517236546e-05,-0.001707,0.146912,0.001024,70.010002,70.089996,69.160004,69.550003,2950000.0,69.550003
63,GE,1962-04-02,0.0100379504547,0.00994551288081,0.0100644476284,0.0100020153208,1094400,9.78726953769e-05,-0.00073,0.147101,0.001559,69.550003,69.82,69.129997,69.370003,2790000.0,69.370003
