,Unnamed: 0,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
16,16,WU,2006-10-24,1.0,1.0,1.0,1.0,14763500,1.0,0.315834,16.589063,0.623985,1377.02002,1377.780029,1372.420044,1377.380005,2876890000.0,1377.380005
17,17,WU,2006-10-25,1.0,1.0,1.0,1.0,11829500,1.0,1.62185,16.70363,2.029019,1377.359985,1383.609985,1376.0,1382.219971,2953540000.0,1382.219971
18,18,WU,2006-10-26,1.0,1.0,1.0,1.0,13490500,1.0,0.41826599999999997,16.828152,2.164742,1382.209961,1389.449951,1379.469971,1389.079956,2793350000.0,1389.079956
19,19,WU,2006-10-27,1.0,1.0,1.0,1.0,4564700,1.0,-0.332905,16.923576,1.568927,1388.890015,1388.890015,1375.849976,1377.339966,2458450000.0,1377.339966
20,20,WU,2006-10-30,1.0,1.0,1.0,1.0,5795000,1.0,0.136576,17.016416,1.417838,1377.300049,1381.219971,1373.459961,1377.930054,2770440000.0,1377.930054
21,21,WU,2006-10-31,1.0,1.0,1.0,1.0,4165200,1.0,-0.051217,17.098488,1.0704200000000001,1377.930054,1381.209961,1372.189941,1377.939941,2803030000.0,1377.939941
22,22,WU,2006-11-01,1.0,1.0,1.0,1.0,8517800,1.0,-0.068288,17.170454,0.7486109999999999,1377.76001,1381.949951,1366.26001,1367.810059,2821160000.0,1367.810059
23,23,WU,2006-11-02,1.0,1.0,1.0,1.0,7359000,1.0,-0.119505,17.231443,0.430216,1367.439941,1368.390015,1362.209961,1367.339966,2646180000.0,1367.339966
24,24,WU,2006-11-03,1.0,1.0,1.0,1.0,4821000,1.0,-0.24754400000000001,17.277652,0.019633,1367.310059,1371.680054,1360.97998,1364.300049,2419730000.0,1364.300049
25,25,WU,2006-11-06,1.0,1.0,1.0,1.0,5462100,1.0,0.588986,17.342959,0.382414,1364.27002,1381.400024,1364.27002,1379.780029,2533550000.0,1379.780029
26,26,WU,2006-11-07,1.0,1.0,1.0,1.0,5057500,1.0,0.23047399999999998,17.411965,0.395219,1379.75,1388.189941,1379.189941,1382.839966,2636390000.0,1382.839966
27,27,WU,2006-11-08,1.0,1.0,1.0,1.0,4660200,1.0,0.102433,17.4797,0.431924,1382.5,1388.609985,1379.329956,1385.719971,2814820000.0,1385.719971
28,28,WU,2006-11-09,1.0,1.0,1.0,1.0,8630700,1.0,0.56338,17.562191000000002,0.915065,1385.430054,1388.920044,1377.310059,1378.329956,3012050000.0,1378.329956
29,29,WU,2006-11-10,1.0,1.0,1.0,1.0,4421300,1.0,-0.384123,17.626378,0.455825,1378.329956,1381.040039,1375.599976,1380.900024,2290200000.0,1380.900024
30,30,WU,2006-11-13,1.0,1.0,1.0,1.0,5379500,1.0,0.349978,17.697714,0.709346,1380.579956,1387.609985,1378.800049,1384.420044,2386340000.0,1384.420044
31,31,WU,2006-11-14,1.0,1.0,1.0,1.0,4358300,1.0,0.153649,17.769393,0.746051,1384.359985,1394.48999,1379.069946,1393.219971,3027480000.0,1393.219971
32,32,WU,2006-11-15,1.0,1.0,1.0,1.0,4149900,1.0,-0.059752,17.834917,0.568501,1392.910034,1401.349976,1392.130005,1396.569946,2831130000.0,1396.569946
33,33,WU,2006-11-16,1.0,1.0,1.0,1.0,4629000,1.0,-0.196329,17.890812,0.26205700000000004,1396.530029,1403.76001,1396.530029,1399.76001,2835730000.0,1399.76001
34,34,WU,2006-11-17,1.0,1.0,1.0,1.0,4082900,1.0,-0.375587,17.932782,0.21084099999999997,1399.76001,1401.209961,1394.550049,1401.199951,2726100000.0,1401.199951
35,35,WU,2006-11-20,1.0,1.0,1.0,1.0,3844400,1.0,-0.14511300000000002,17.96839,0.379855,1401.170044,1404.369995,1397.849976,1400.5,2546710000.0,1400.5
36,36,WU,2006-11-21,1.0,1.0,1.0,1.0,4081200,1.0,0.034144,18.002996,0.349979,1400.430054,1403.48999,1399.98999,1402.810059,2597940000.0,1402.810059
37,37,WU,2006-11-22,1.0,1.0,1.0,1.0,2753500,1.0,-0.008535,18.035556,0.35168499999999997,1402.689941,1407.890015,1402.26001,1406.089966,2237710000.0,1406.089966
38,38,WU,2006-11-24,1.0,1.0,1.0,1.0,886000,1.0,-0.153649,18.062506,0.42680200000000007,1405.939941,1405.939941,1399.25,1400.949951,832550000.0,1400.949951
39,39,WU,2006-11-27,1.0,1.0,1.0,1.0,4876600,1.0,-0.43533900000000003,18.077225,0.778488,1400.949951,1400.949951,1381.439941,1381.959961,2711210000.0,1381.959961
40,40,WU,2006-11-28,1.0,1.0,1.0,1.0,4878100,1.0,-0.196329,18.086438,0.836533,1381.609985,1387.910034,1377.829956,1386.719971,2639750000.0,1386.719971
41,41,WU,2006-11-29,1.0,1.0,1.0,1.0,5716900,1.0,0.460946,18.106187,0.26803299999999997,1386.109985,1401.140015,1386.109985,1399.47998,2790970000.0,1399.47998
42,42,WU,2006-11-30,1.0,1.0,1.0,1.0,6002400,1.0,0.546307,18.137722,0.32522199999999996,1399.469971,1406.300049,1393.829956,1400.630005,4006230000.0,1400.630005
43,43,WU,2006-12-01,1.0,1.0,1.0,1.0,4519400,1.0,0.042681000000000004,18.168794000000002,0.39095,1400.630005,1402.459961,1385.930054,1396.709961,2800980000.0,1396.709961
44,44,WU,2006-12-04,1.0,1.0,1.0,1.0,5347100,1.0,0.554843,18.210815,0.8757969999999999,1396.670044,1411.22998,1396.670044,1409.119995,2766320000.0,1409.119995
45,45,WU,2006-12-05,1.0,1.0,1.0,1.0,7449100,1.0,0.5292359999999999,18.262514000000003,1.2676020000000001,1409.099976,1415.27002,1408.780029,1414.76001,2755700000.0,1414.76001
46,46,WU,2006-12-06,1.0,1.0,1.0,1.0,5195700,1.0,-0.571916,18.299844,0.618861,1414.400024,1415.930054,1411.050049,1412.900024,2725280000.0,1412.900024
47,47,WU,2006-12-07,1.0,1.0,1.0,1.0,5155300,1.0,0.392658,18.343799,0.894575,1412.859985,1418.27002,1406.800049,1407.290039,2743150000.0,1407.290039
48,48,WU,2006-12-08,1.0,1.0,1.0,1.0,3518300,1.0,-0.051216,18.384915,0.716172,1407.27002,1414.089966,1403.670044,1409.839966,2440460000.0,1409.839966
