,Unnamed: 0,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
0,0,SE,2007-01-03,1.0,1.0,1.0,1.0,5806500,1.0,0.0,19.301787,0.0,1418.030029,1429.420044,1407.859985,1416.599976,3429160000.0,1416.599976
1,1,SE,2007-01-04,1.0,1.0,1.0,1.0,6470700,1.0,0.289997,19.446786,0.144998,1416.599976,1421.839966,1408.430054,1418.339966,3004460000.0,1418.339966
2,2,SE,2007-01-05,1.0,1.0,1.0,1.0,3876800,1.0,-0.128138,19.452406,0.01124,1418.339966,1418.339966,1405.75,1409.709961,2919400000.0,1409.709961
3,3,SE,2007-01-08,1.0,1.0,1.0,1.0,4953300,1.0,-0.7283689999999999,19.273124,0.5378470000000001,1409.26001,1414.97998,1403.969971,1412.839966,2763340000.0,1412.839966
4,4,SE,2007-01-09,1.0,1.0,1.0,1.0,3590900,1.0,-0.013489,19.162857000000002,0.44106899999999993,1412.839966,1415.609985,1405.420044,1412.109985,3038380000.0,1412.109985
5,5,SE,2007-01-10,1.0,1.0,1.0,1.0,3981300,1.0,-0.701393,18.972447,0.952052,1408.699951,1415.98999,1405.319946,1414.849976,2764660000.0,1414.849976
6,6,SE,2007-01-11,1.0,1.0,1.0,1.0,3416000,1.0,-0.202324,18.807536,0.9894649999999999,1414.839966,1427.119995,1414.839966,1423.819946,2857870000.0,1423.819946
7,7,SE,2007-01-12,1.0,1.0,1.0,1.0,4642000,1.0,-0.24953499999999998,18.652661,1.084125,1423.819946,1431.22998,1422.579956,1430.72998,2686480000.0,1430.72998
8,8,SE,2007-01-16,1.0,1.0,1.0,1.0,3851300,1.0,-0.134882,18.517216,1.0835620000000001,1430.72998,1433.930054,1428.619995,1431.900024,2599530000.0,1431.900024
9,9,SE,2007-01-17,1.0,1.0,1.0,1.0,4508900,1.0,0.640694,18.472929,0.398581,1431.77002,1435.27002,1428.569946,1430.619995,2690270000.0,1430.619995
10,10,SE,2007-01-18,1.0,1.0,1.0,1.0,2667000,1.0,0.033722,18.43976,0.24548699999999998,1430.589966,1432.959961,1424.209961,1426.369995,2822430000.0,1426.369995
11,11,SE,2007-01-19,1.0,1.0,1.0,1.0,3000600,1.0,-0.033722,18.409309,0.12746500000000002,1426.349976,1431.569946,1425.189941,1430.5,2777480000.0,1430.5
12,12,SE,2007-01-22,1.0,1.0,1.0,1.0,2277000,1.0,-0.074184,18.377836,0.055300999999999996,1430.469971,1431.390015,1420.400024,1422.949951,2540120000.0,1422.949951
13,13,SE,2007-01-23,1.0,1.0,1.0,1.0,3080500,1.0,0.155115,18.361939000000003,0.157814,1422.949951,1431.329956,1421.660034,1427.98999,2975070000.0,1427.98999
14,14,SE,2007-01-24,1.0,1.0,1.0,1.0,3021100,1.0,-0.047209,18.345014000000003,0.171977,1427.959961,1440.140015,1427.959961,1440.130005,2783180000.0,1440.130005
15,15,SE,2007-01-25,1.0,1.0,1.0,1.0,2263500,1.0,-0.43162700000000004,18.303228,0.225255,1440.119995,1440.689941,1422.339966,1423.900024,2994330000.0,1423.900024
16,16,SE,2007-01-26,1.0,1.0,1.0,1.0,4014900,1.0,-0.310231,18.248109,0.4903,1423.900024,1427.27002,1416.959961,1422.180054,2626620000.0,1422.180054
17,17,SE,2007-01-29,1.0,1.0,1.0,1.0,2768900,1.0,0.047209,18.201736999999998,0.427579,1422.030029,1426.939941,1418.459961,1420.619995,2730480000.0,1420.619995
18,18,SE,2007-01-30,1.0,1.0,1.0,1.0,2099100,1.0,0.215813,18.171605,0.23132399999999997,1420.609985,1428.819946,1420.609985,1428.819946,2706250000.0,1428.819946
