,Unnamed: 0,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
0,0,YHOO,1996-04-12,1.0,1.0,1.0,1.0,408720000,1.0,0.0,1.375,0.0,631.179993,637.1400150000001,631.179993,636.710022,413270000.0,636.710022
1,1,YHOO,1996-04-15,1.0,1.0,1.0,1.0,79219200,1.0,-0.03125,1.359375,0.015625,636.710022,642.48999,636.710022,642.48999,346370000.0,642.48999
2,2,YHOO,1996-04-16,1.0,1.0,1.0,1.0,48016000,1.0,-0.14583,1.305557,0.10763699999999998,642.48999,645.570007,642.150024,645.0,453310000.0,645.0
3,3,YHOO,1996-04-17,1.0,1.0,1.0,1.0,42816000,1.0,-0.07292,1.260418,0.135418,645.0,645.0,638.710022,641.6099849999999,465200000.0,641.6099849999999
4,4,YHOO,1996-04-18,1.0,1.0,1.0,1.0,27268800,1.0,0.09375,1.252084,0.033333999999999996,641.6099849999999,644.659973,640.76001,643.6099849999999,415150000.0,643.6099849999999
5,5,YHOO,1996-04-19,1.0,1.0,1.0,1.0,12913600,1.0,-0.01563,1.243923,0.040803,643.6099849999999,647.320007,643.6099849999999,645.070007,435690000.0,645.070007
6,6,YHOO,1996-04-22,1.0,1.0,1.0,1.0,8041600,1.0,-0.026039999999999997,1.234374,0.057294000000000005,645.070007,650.909973,645.070007,647.8900150000001,395370000.0,647.8900150000001
7,7,YHOO,1996-04-23,1.0,1.0,1.0,1.0,4297600,1.0,-0.010409999999999999,1.225911,0.059240999999999995,647.8900150000001,651.590027,647.700012,651.580017,452690000.0,651.580017
8,8,YHOO,1996-04-24,1.0,1.0,1.0,1.0,7795200,1.0,0.04166,1.223958,0.015628,651.580017,653.369995,648.25,650.169983,494220000.0,650.169983
9,9,YHOO,1996-04-25,1.0,1.0,1.0,1.0,19478400,1.0,0.09375,1.23177,0.07031,650.169983,654.179993,647.0599980000001,652.869995,462120000.0,652.869995
10,10,YHOO,1996-04-26,1.0,1.0,1.0,1.0,7561600,1.0,0.02084,1.240056,0.096358,652.869995,656.429993,651.960022,653.460022,402530000.0,653.460022
11,11,YHOO,1996-04-29,1.0,1.0,1.0,1.0,5928000,1.0,-0.03125,1.244357,0.070316,653.460022,654.710022,651.599976,654.159973,344030000.0,654.159973
12,12,YHOO,1996-04-30,1.0,1.0,1.0,1.0,5003200,1.0,-0.05209,1.24399,0.01406,654.159973,654.590027,651.049988,654.169983,393390000.0,654.169983
13,13,YHOO,1996-05-01,1.0,1.0,1.0,1.0,4881600,1.0,0.07812999999999999,1.249256,0.07291900000000001,654.169983,656.4400019999999,652.26001,654.580017,404620000.0,654.580017
14,14,YHOO,1996-05-02,1.0,1.0,1.0,1.0,9731200,1.0,0.052079999999999994,1.257292,0.109895,654.580017,654.580017,642.130005,643.380005,442960000.0,643.380005
15,15,YHOO,1996-05-03,1.0,1.0,1.0,1.0,6116800,1.0,-0.03646,1.262044,0.060413999999999995,643.380005,648.450012,640.22998,641.630005,434010000.0,641.630005
16,16,YHOO,1996-05-06,1.0,1.0,1.0,1.0,8214400,1.0,-0.07812000000000001,1.261642,0.025519,641.630005,644.6400150000001,636.1900019999999,640.8099980000001,375820000.0,640.8099980000001
