symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility
4714,RL,2016-03-08,0.0159624355924,0.015885278419,0.0159460269871,0.0157752214179,949700,0.0,949700.0,0.0,3.070012,,,,,,
4713,RL,2016-03-07,0.0157154854223,0.0160652092445,0.0158457786875,0.0160318601578,1435800,486100.0,1192750.0,243050.0,5.382006,1996.109985,2006.119995,1989.380005,2001.76001,4968180000.0,2001.76001
4712,RL,2016-03-04,0.0155708881763,0.0158161980192,0.0156650036903,0.0157817187883,1132200,-303600.0,1172566.666667,40366.666667,4.612013,1994.01001,2009.130005,1986.77002,1999.98999,6049930000.0,1999.98999
4711,RL,2016-03-03,0.0153239381687,0.0154226008747,0.0154645070912,0.0155559396747,1120300,-11900.0,1159500.0,39200.0,4.110006,1985.599976,1993.689941,1977.369995,1993.400024,5081700000.0,1993.400024
4710,RL,2016-03-02,0.015193963651,0.0152009014691,0.0152459331238,0.0153610239231,643800,-476500.0,1056360.0,412560.0,3.604009,1976.599976,1986.51001,1968.800049,1986.449951,4666610000.0,1986.449951
4709,RL,2016-03-01,0.0149502623443,0.0151205754229,0.014974771121,0.0152180856728,1064700,420900.0,1057750.0,6950.0,3.257011,1937.089966,1978.349976,1937.089966,1978.349976,4819750000.0,1978.349976
4708,RL,2016-02-29,0.0147601754875,0.0148667447955,0.0149041042384,0.0147421651896,733200,-331500.0,1011385.714286,278185.714286,0.863011,1947.130005,1958.27002,1931.810059,1932.22998,4588180000.0,1932.22998
4707,RL,2016-02-26,0.0149421396172,0.014784811907,0.014685530271,0.0147567832578,925700,192500.0,1000675.0,74975.0,1.335007,1954.949951,1962.959961,1945.780029,1948.050049,4348510000.0,1948.050049
4706,RL,2016-02-25,0.0146545714254,0.014820155528,0.014560630462,0.0149305835708,851900,-73800.0,984144.444444,132244.444444,3.172007,1931.869995,1951.829956,1925.410034,1951.699951,4118210000.0,1951.699951
4705,RL,2016-02-24,0.0143962486901,0.0145117038318,0.0144899637437,0.0146122205431,1046300,194400.0,990360.0,55940.0,1.954008,1917.560059,1932.079956,1891.0,1929.800049,4317250000.0,1929.800049
4704,RL,2016-02-23,0.0147666743514,0.0148024836372,0.0147052515443,0.014586232361,1086400,40100.0,999090.909091,82370.0,2.420012,1942.380005,1942.380005,1919.439941,1921.27002,3890650000.0,1921.27002
4703,RL,2016-02-22,0.014539219636,0.0146884208122,0.0145080414406,0.0147811481125,1050800,-35600.0,1003400.0,85270.0,4.077009,1924.439941,1946.699951,1924.439941,1945.5,4054710000.0,1945.5
4702,RL,2016-02-19,0.0142484025808,0.0142305626701,0.0142237318128,0.0143393378087,824100,-226700.0,989607.692308,110620.0,1.732008,1916.73999,1918.780029,1902.170044,1917.780029,4142850000.0,1917.780029
4701,RL,2016-02-18,0.0145180993435,0.0144313777856,0.0145162589939,0.0144286749055,726500,-97600.0,970814.285715,168840.0,2.115011,1927.569946,1930.0,1915.089966,1917.829956,4436490000.0,1917.829956
4700,RL,2016-02-17,0.0145505923636,0.0145631125014,0.0145392665983,0.0144952706374,1546300,819800.0,1009180.000001,560710.0,0.147993,1898.800049,1930.680054,1898.800049,1926.819946,5011540000.0,1926.819946
4699,RL,2016-02-16,0.0142500275811,0.0143092818741,0.0141711426271,0.014347459806,1320700,-225600.0,1028650.000001,309510.0,3.309989,1871.439941,1895.77002,1871.439941,1895.579956,4570670000.0,1895.579956
4698,RL,2016-02-12,0.013614780158,0.0141004336719,0.0137717934982,0.0141216818293,2483400,1162700.0,1114223.529413,1297190.0,7.099989,1833.400024,1864.780029,1833.400024,1864.780029,4696920000.0,1864.780029
4697,RL,2016-02-11,0.0135871597018,0.0137678838406,0.0135006303451,0.0135109439561,1824100,-659300.0,1153661.111112,548050.0,13.415991,1847.0,1847.0,1810.099976,1829.079956,5500800000.0,1829.079956
4696,RL,2016-02-10,0.0137008877906,0.0138257187545,0.0136403200409,0.0137253518188,2510700,686600.0,1225084.210527,1068770.0,14.740991,1857.099976,1881.599976,1850.319946,1851.859985,4471170000.0,1851.859985
4695,RL,2016-02-09,0.0137691238316,0.0138016219045,0.0136058085521,0.0135954071723,2308800,-201900.0,1279270.000001,740620.0,17.936994,1848.459961,1868.25,1834.939941,1852.209961,5183220000.0,1852.209961
4694,RL,2016-02-08,0.0138259871449,0.01402653387,0.0138046612462,0.0138439263514,2822900,514100.0,1352776.190477,1081070.0,18.948989,1873.25,1873.25,1828.459961,1853.439941,5636460000.0,1853.439941
4693,RL,2016-02-05,0.0143832509621,0.0145598986563,0.0142993286029,0.0141720348661,4938200,2115300.0,1515750.000001,2807630.0,19.058992,1913.069946,1913.069946,1872.650024,1880.050049,4929940000.0,1880.050049
4692,RL,2016-02-04,0.0167780221449,0.016627491568,0.014501467628,0.0146105959163,10812700,5874500.0,1919965.217392,7683270.0,18.330995,1911.670044,1927.349976,1900.52002,1915.449951,5193320000.0,1915.449951
4691,RL,2016-02-03,0.0183035934625,0.0186115445884,0.018159703187,0.0187704334761,2331900,-8480800.0,1937129.166667,958070.0,5.680005,1907.069946,1918.01001,1872.22998,1912.530029,5172950000.0,1912.530029
4690,RL,2016-02-02,0.0186204046738,0.0185617429217,0.0181679207403,0.0181531993694,2024200,-307700.0,1940612.0,1313560.0,3.096009,1935.26001,1935.26001,1897.290039,1903.030029,4463190000.0,1903.030029
4689,RL,2016-02-01,0.0180663897199,0.0182340124925,0.0181284780293,0.0182457845829,1366600,-657600.0,1918534.615385,1975750.0,4.704009,1936.939941,1947.199951,1920.300049,1939.380005,4322530000.0,1939.380005
4688,RL,2016-01-29,0.0179721595228,0.0181585058484,0.0179230515226,0.0182733973919,1416200,49600.0,1899929.62963,1819430.0,6.039007,1894.0,1940.23999,1894.0,1940.23999,5497570000.0,1940.23999
4687,RL,2016-01-28,0.0179705345225,0.0181247690696,0.0177751454239,0.0178072222333,986600,-429600.0,1867310.714286,2165280.0,4.315004,1885.219971,1902.959961,1873.650024,1893.359985,4693010000.0,1893.359985
4686,RL,2016-01-27,0.0175562418136,0.017825956017,0.0176272380104,0.0176171792253,1087200,100600.0,1840410.344828,1922330.0,4.030006,1902.52002,1916.98999,1872.699951,1882.949951,4754040000.0,1882.949951
4685,RL,2016-01-26,0.0174441400248,0.0177102863498,0.017540137336,0.0177243838064,963300,-123900.0,1811173.333334,1911680.0,5.14001,1878.790039,1906.72998,1878.790039,1903.630005,4357940000.0,1903.630005
4684,RL,2016-01-25,0.0173742788211,0.0173263278489,0.017264044111,0.0173036889412,903200,-60100.0,1781883.870968,1779810.0,3.258006,1906.280029,1906.280029,1875.969971,1877.079956,4401380000.0,1877.079956
4683,RL,2016-01-22,0.0175204986303,0.0176235340592,0.017416881432,0.0173751585536,1042600,139400.0,1758781.25,1250850.0,3.992008,1877.400024,1908.849976,1877.400024,1906.900024,4901760000.0,1906.900024
4682,RL,2016-01-21,0.0168170151663,0.0173600647883,0.0167759505669,0.017207855611,1634300,591700.0,1755009.090909,258690.0,3.203009,1861.459961,1889.849976,1848.97998,1868.98999,5078810000.0,1868.98999
4681,RL,2016-01-20,0.0162337560556,0.0168781085109,0.0163782451788,0.0167952829055,2268700,634400.0,1770117.647059,899410.0,0.447009,1876.180054,1876.180054,1812.290039,1859.329956,6416070000.0,1859.329956
4680,RL,2016-01-19,0.016480707363,0.0167078176143,0.0163256546783,0.0164671730913,1328800,-939900.0,1757508.571429,29050.0,2.320995,1888.660034,1901.439941,1864.599976,1881.329956,4928350000.0,1881.329956
4679,RL,2016-01-15,0.0160063013402,0.0163624152942,0.0161465234219,0.0163534724392,1420800,92000.0,1748155.555556,115630.0,4.038992,1916.680054,1916.680054,1857.829956,1880.329956,5468460000.0,1880.329956
